Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Age missing
EMP1635,Alice,Johnson,35.0,Admin-Nevada,Active,11/18/2020,56079,alice.johnson@example.com,-5878444834,Average,True,0
EMP1636,Grace,Smith,35.0,DevOps-Florida,Inactive,4/15/2023,85155,grace.smith@example.com,-4884712704,Good,True,0
EMP1637,Bob,Davis,25.0,Sales-California,Pending,8/26/2024,89137,bob.davis@example.com,-8772216416,Average,False,0
EMP1638,Frank,Johnson,35.0,Admin-Illinois,Active,7/20/2022,115079,frank.johnson@example.com,-5823133483,Excellent,True,0
EMP1639,Eva,Garcia,30.0,Finance-Illinois,Active,2/18/2023,55067,eva.garcia@example.com,-5871493924,Poor,True,0
EMP1640,Bob,Miller,32.48454882571075,HR-Illinois,Pending,5/27/2021,98593,bob.miller@example.com,-2362292586,Average,True,1
EMP1641,Heidi,Miller,30.0,HR-Florida,Pending,8/1/2022,112756,heidi.miller@example.com,-9643474523,Average,True,0
EMP1642,Heidi,Garcia,25.0,HR-Texas,Inactive,7/21/2023,105205,heidi.garcia@example.com,-5557469659,Poor,False,0
EMP1643,David,Smith,35.0,Finance-California,Pending,1/2/2023,50680,david.smith@example.com,-6065274032,Average,True,0
EMP1644,David,Garcia,35.0,Cloud Tech-Florida,Pending,3/13/2024,107475,david.garcia@example.com,-4450566587,Average,False,0
EMP1645,Charlie,Jones,40.0,HR-California,Active,3/20/2023,68835,charlie.jones@example.com,-3398741131,Good,True,0
EMP1646,David,Jones,40.0,DevOps-New York,Active,2/15/2024,66943,david.jones@example.com,-5797067348,Poor,True,0
EMP1647,David,Smith,30.0,Admin-Illinois,Inactive,11/15/2020,104525,david.smith@example.com,-9601054856,Excellent,False,0
EMP1648,Bob,Garcia,40.0,Sales-Texas,Pending,3/27/2020,109360,bob.garcia@example.com,-4172156228,Average,True,0
EMP1649,Frank,Jones,40.0,Sales-California,Inactive,1/9/2021,118907,frank.jones@example.com,-4938173597,Poor,False,0
EMP1650,Eva,Davis,40.0,Admin-Illinois,Active,4/20/2020,86801,eva.davis@example.com,-4884021556,Good,False,0
EMP1651,Alice,Garcia,32.48454882571075,HR-Florida,Pending,5/8/2024,62236,alice.garcia@example.com,-3257375533,Excellent,True,1
EMP1652,Heidi,Davis,35.0,DevOps-Texas,Active,10/12/2023,64752,heidi.davis@example.com,-4902166669,Poor,False,0
EMP1653,Frank,Jones,35.0,Sales-California,Active,1/28/2023,68399,frank.jones@example.com,-8085096084,Excellent,False,0
EMP1654,Frank,Miller,35.0,Admin-Florida,Inactive,3/7/2021,79336,frank.miller@example.com,-8749511917,Excellent,False,0
EMP1655,Frank,Jones,40.0,HR-Florida,Active,3/16/2023,59179,frank.jones@example.com,-1828197930,Excellent,False,0
EMP1656,David,Davis,25.0,DevOps-California,Active,2/11/2023,80255,david.davis@example.com,-6477251294,Average,False,0
EMP1657,Charlie,Williams,30.0,Finance-Texas,Active,5/13/2022,84971,charlie.williams@example.com,-7860694095,Average,False,0
EMP1658,Frank,Brown,40.0,HR-California,Pending,10/24/2024,89748,frank.brown@example.com,-35624394,Good,False,0
EMP1659,Charlie,Johnson,25.0,Admin-California,Inactive,9/14/2024,94090,charlie.johnson@example.com,-8739592322,Good,False,0
EMP1660,Frank,Garcia,35.0,HR-California,Pending,2/15/2023,115229,frank.garcia@example.com,-4210890284,Poor,True,0
EMP1661,Alice,Williams,40.0,Cloud Tech-California,Pending,5/25/2023,63927,alice.williams@example.com,-1553334263,Good,True,0
EMP1662,Charlie,Jones,35.0,HR-California,Pending,11/11/2022,84124,charlie.jones@example.com,-3350271606,Excellent,False,0
EMP1663,Bob,Miller,40.0,Sales-California,Inactive,7/17/2023,116961,bob.miller@example.com,-3607763368,Excellent,True,0
EMP1664,Frank,Smith,40.0,DevOps-Illinois,Pending,4/8/2022,109423,frank.smith@example.com,-1128981230,Average,False,0
EMP1665,Charlie,Jones,35.0,Admin-California,Inactive,8/30/2023,70394,charlie.jones@example.com,-7955633184,Excellent,False,0
EMP1666,Grace,Miller,35.0,Finance-California,Pending,4/17/2023,86465,grace.miller@example.com,-7481700665,Poor,True,0
EMP1667,Charlie,Brown,30.0,Cloud Tech-New York,Pending,4/25/2021,96341,charlie.brown@example.com,-1554164315,Excellent,False,0
EMP1668,Bob,Jones,30.0,Admin-Florida,Active,7/14/2020,54465,bob.jones@example.com,-7045023289,Excellent,False,0
EMP1669,Alice,Davis,25.0,Finance-Illinois,Active,7/31/2020,68371,alice.davis@example.com,-2822700933,Poor,False,0
EMP1670,Grace,Smith,35.0,Admin-New York,Pending,8/4/2021,81021,grace.smith@example.com,-5962622821,Good,False,0
EMP1671,Charlie,Miller,25.0,Cloud Tech-Nevada,Inactive,10/28/2024,114069,charlie.miller@example.com,-5120734653,Good,True,0
EMP1672,Heidi,Miller,32.48454882571075,HR-Illinois,Inactive,10/3/2020,117867,heidi.miller@example.com,-9500507025,Poor,False,1
EMP1673,Charlie,Miller,32.48454882571075,Sales-Florida,Pending,3/13/2024,94509,charlie.miller@example.com,-869822104,Average,False,1
EMP1674,Eva,Brown,35.0,Finance-Illinois,Active,7/6/2024,56268,eva.brown@example.com,-3161177686,Excellent,False,0
EMP1675,Grace,Jones,35.0,Admin-California,Active,1/1/2020,86632,grace.jones@example.com,-2904774257,Poor,True,0
EMP1676,Charlie,Brown,35.0,HR-Florida,Pending,1/18/2020,98143,charlie.brown@example.com,-5917793237,Excellent,False,0
EMP1677,Heidi,Garcia,35.0,Cloud Tech-Florida,Inactive,5/7/2023,85155,heidi.garcia@example.com,-2231164912,Average,True,0
EMP1678,Frank,Johnson,30.0,Finance-Illinois,Inactive,3/19/2022,67492,frank.johnson@example.com,-3424579888,Excellent,True,0
EMP1679,Grace,Johnson,40.0,Admin-California,Active,5/14/2022,93772,grace.johnson@example.com,-4256529059,Poor,False,0
EMP1680,Eva,Garcia,35.0,DevOps-Nevada,Pending,7/14/2024,68817,eva.garcia@example.com,-3202032649,Excellent,False,0
EMP1681,Bob,Jones,30.0,Admin-California,Active,7/28/2023,81874,bob.jones@example.com,-9775396736,Good,True,0
EMP1682,Heidi,Davis,30.0,HR-Texas,Active,4/11/2020,117880,heidi.davis@example.com,-9487148551,Average,False,0
EMP1683,Bob,Brown,35.0,HR-New York,Pending,6/16/2022,100897,bob.brown@example.com,-4578715840,Average,True,0
EMP1684,Charlie,Smith,25.0,Finance-New York,Inactive,5/10/2022,71810,charlie.smith@example.com,-5608213710,Average,True,0
EMP1685,Frank,Miller,40.0,DevOps-Texas,Inactive,6/13/2020,109048,frank.miller@example.com,-8425476817,Poor,False,0
EMP1686,Alice,Miller,35.0,Finance-Texas,Pending,8/20/2022,62712,alice.miller@example.com,-2683230357,Average,False,0
EMP1687,Eva,Jones,40.0,Cloud Tech-Texas,Pending,5/24/2021,76935,eva.jones@example.com,-9298808582,Good,True,0
EMP1688,David,Davis,25.0,Admin-Florida,Pending,4/27/2024,56577,david.davis@example.com,-8252129327,Poor,True,0
EMP1689,David,Johnson,40.0,Finance-Nevada,Inactive,10/23/2021,61102,david.johnson@example.com,-9634064685,Good,True,0
EMP1690,Bob,Johnson,35.0,Finance-Nevada,Inactive,2/10/2021,75229,bob.johnson@example.com,-7752401483,Excellent,True,0
EMP1691,David,Miller,25.0,Admin-Nevada,Inactive,10/26/2021,51054,david.miller@example.com,-3991062271,Excellent,False,0
EMP1692,Bob,Jones,40.0,Admin-Texas,Active,4/5/2023,104843,bob.jones@example.com,-3626693350,Excellent,False,0
EMP1693,Charlie,Brown,35.0,Cloud Tech-New York,Active,10/20/2022,56398,charlie.brown@example.com,-3426192371,Excellent,False,0
EMP1694,Alice,Johnson,25.0,HR-Nevada,Active,12/7/2023,87544,alice.johnson@example.com,-4501848196,Good,False,0
EMP1695,Heidi,Brown,30.0,HR-Illinois,Pending,3/29/2024,74312,heidi.brown@example.com,-3741897214,Poor,False,0
EMP1696,David,Davis,25.0,DevOps-Florida,Inactive,1/23/2024,59431,david.davis@example.com,-4064176926,Poor,True,0
EMP1697,Heidi,Johnson,40.0,Sales-California,Pending,11/28/2023,84306,heidi.johnson@example.com,-4381199536,Average,False,0
EMP1698,Frank,Johnson,35.0,DevOps-Florida,Inactive,11/11/2024,108194,frank.johnson@example.com,-6601444855,Good,False,0
EMP1699,Charlie,Williams,25.0,Sales-New York,Inactive,8/28/2021,107359,charlie.williams@example.com,-4510173972,Excellent,False,0
EMP1700,Heidi,Johnson,25.0,DevOps-Illinois,Inactive,2/11/2024,85155,heidi.johnson@example.com,-9641789968,Good,False,0
EMP1701,Frank,Garcia,32.48454882571075,Admin-California,Pending,5/9/2020,96080,frank.garcia@example.com,-8609191910,Average,False,1
EMP1702,Grace,Smith,30.0,Sales-Nevada,Inactive,4/17/2024,88602,grace.smith@example.com,-3599660576,Average,True,0
EMP1703,Frank,Garcia,40.0,DevOps-California,Active,7/16/2020,86624,frank.garcia@example.com,-9806603919,Good,True,0
EMP1704,Charlie,Jones,30.0,Cloud Tech-New York,Active,9/21/2022,63413,charlie.jones@example.com,-5146074554,Good,True,0
EMP1705,Grace,Jones,40.0,Sales-Illinois,Pending,4/23/2023,67915,grace.jones@example.com,-3470574237,Good,False,0
EMP1706,Bob,Brown,25.0,Admin-Nevada,Inactive,12/27/2024,108245,bob.brown@example.com,-8565271558,Poor,True,0
EMP1707,Alice,Garcia,35.0,Sales-Nevada,Inactive,8/10/2024,75834,alice.garcia@example.com,-8354116596,Excellent,True,0
EMP1708,Eva,Garcia,32.48454882571075,Cloud Tech-Nevada,Active,9/4/2024,71273,eva.garcia@example.com,-2634755751,Good,False,1
EMP1709,Bob,Garcia,25.0,DevOps-New York,Pending,2/28/2022,63262,bob.garcia@example.com,-2501394883,Good,False,0
EMP1710,David,Davis,32.48454882571075,DevOps-New York,Pending,3/14/2024,89069,david.davis@example.com,-8826913118,Good,False,1
EMP1711,Frank,Johnson,40.0,DevOps-Nevada,Inactive,12/13/2024,57287,frank.johnson@example.com,-6425856260,Average,True,0
EMP1712,Grace,Smith,32.48454882571075,HR-Nevada,Active,12/29/2022,119890,grace.smith@example.com,-4991537037,Average,True,1
EMP1713,Frank,Brown,35.0,Sales-California,Inactive,4/24/2022,103492,frank.brown@example.com,-2407333372,Poor,False,0
EMP1714,Frank,Garcia,32.48454882571075,Admin-Illinois,Pending,3/14/2021,76254,frank.garcia@example.com,-2043097767,Excellent,False,1
EMP1715,Eva,Garcia,35.0,Finance-Florida,Inactive,1/1/2020,100841,eva.garcia@example.com,-8936289695,Poor,True,0
EMP1716,Alice,Williams,32.48454882571075,Admin-California,Active,9/7/2021,118907,alice.williams@example.com,-4546553584,Excellent,True,1
EMP1717,Frank,Brown,25.0,DevOps-California,Pending,11/13/2022,88942,frank.brown@example.com,-1253892186,Average,False,0
EMP1718,Charlie,Garcia,25.0,Cloud Tech-Florida,Inactive,11/15/2020,59688,charlie.garcia@example.com,-8519358373,Average,False,0
EMP1719,David,Brown,30.0,HR-California,Active,3/14/2023,77985,david.brown@example.com,-9079779611,Average,True,0
EMP1720,Bob,Johnson,35.0,Finance-New York,Inactive,8/18/2024,112931,bob.johnson@example.com,-878057214,Poor,False,0
EMP1721,Bob,Williams,32.48454882571075,DevOps-California,Active,2/5/2024,106583,bob.williams@example.com,-1494097625,Good,True,1
EMP1722,Alice,Brown,35.0,HR-Florida,Inactive,11/12/2024,58437,alice.brown@example.com,-3748453985,Good,True,0
EMP1723,Alice,Smith,40.0,Cloud Tech-California,Pending,3/25/2020,72352,alice.smith@example.com,-2895090590,Average,True,0
EMP1724,Frank,Smith,32.48454882571075,DevOps-New York,Active,4/13/2020,97154,frank.smith@example.com,-1918623391,Good,True,1
EMP1725,Heidi,Jones,32.48454882571075,Sales-Illinois,Active,3/30/2021,80235,heidi.jones@example.com,-2071511695,Good,False,1
EMP1726,Charlie,Williams,30.0,HR-Texas,Inactive,3/16/2023,102172,charlie.williams@example.com,-6672521451,Poor,False,0
EMP1727,Eva,Williams,25.0,Finance-Illinois,Inactive,5/3/2024,98850,eva.williams@example.com,-6471246334,Excellent,True,0
EMP1728,Heidi,Jones,32.48454882571075,Admin-Florida,Inactive,8/28/2023,89993,heidi.jones@example.com,-1571840907,Average,True,1
EMP1729,David,Brown,30.0,Cloud Tech-California,Inactive,10/24/2021,97931,david.brown@example.com,-512080055,Average,True,0
EMP1730,Bob,Williams,40.0,Finance-California,Inactive,1/25/2021,72451,bob.williams@example.com,-4099512396,Poor,True,0
EMP1731,Alice,Smith,35.0,Admin-California,Pending,8/9/2024,119311,alice.smith@example.com,-2835129591,Poor,True,0
EMP1732,Charlie,Smith,40.0,Cloud Tech-New York,Active,11/4/2023,76167,charlie.smith@example.com,-7282709080,Good,False,0
EMP1733,Bob,Garcia,25.0,DevOps-Texas,Active,6/25/2023,114871,bob.garcia@example.com,-4415298216,Average,False,0
EMP1734,Eva,Johnson,25.0,HR-Nevada,Active,9/16/2021,81504,eva.johnson@example.com,-3929578670,Excellent,False,0
EMP1735,David,Williams,32.48454882571075,Admin-New York,Pending,12/7/2022,102524,david.williams@example.com,-8153523735,Poor,False,1
EMP1736,Charlie,Brown,25.0,Finance-Illinois,Pending,12/14/2022,53043,charlie.brown@example.com,-507918157,Excellent,True,0
EMP1737,Eva,Jones,30.0,DevOps-Illinois,Inactive,4/18/2020,82547,eva.jones@example.com,-9988683451,Excellent,True,0
EMP1738,Bob,Jones,40.0,DevOps-California,Pending,10/11/2024,113900,bob.jones@example.com,-7346666169,Average,True,0
EMP1739,Bob,Brown,25.0,HR-Nevada,Inactive,4/18/2021,118585,bob.brown@example.com,-7158796473,Average,True,0
EMP1740,Bob,Davis,35.0,Finance-Illinois,Pending,6/29/2020,63049,bob.davis@example.com,-803149981,Poor,True,0
EMP1741,Heidi,Miller,32.48454882571075,DevOps-Texas,Active,5/21/2021,114558,heidi.miller@example.com,-5080046357,Average,False,1
EMP1742,Heidi,Johnson,40.0,DevOps-New York,Active,12/11/2021,97901,heidi.johnson@example.com,-688285030,Average,True,0
EMP1743,Eva,Jones,30.0,Sales-California,Active,7/5/2023,68037,eva.jones@example.com,-7235137398,Average,False,0
EMP1744,Alice,Williams,32.48454882571075,HR-New York,Active,11/30/2021,112802,alice.williams@example.com,-63140351,Excellent,False,1
EMP1745,Bob,Johnson,40.0,Sales-Nevada,Pending,11/22/2024,93786,bob.johnson@example.com,-6356022938,Poor,False,0
EMP1746,David,Williams,32.48454882571075,Admin-Florida,Inactive,5/24/2023,73049,david.williams@example.com,-4694346065,Good,False,1
EMP1747,David,Davis,30.0,Sales-Illinois,Pending,6/26/2024,64161,david.davis@example.com,-6437490606,Excellent,True,0
EMP1748,Charlie,Smith,40.0,Admin-Nevada,Pending,11/19/2020,72224,charlie.smith@example.com,-2311127127,Average,False,0
EMP1749,Bob,Johnson,30.0,HR-New York,Pending,3/1/2020,103580,bob.johnson@example.com,-5246484493,Excellent,False,0
EMP1750,Grace,Garcia,40.0,HR-Florida,Pending,8/9/2024,112589,grace.garcia@example.com,-1163187327,Average,False,0
EMP1751,Eva,Jones,30.0,Admin-Texas,Active,1/13/2021,51833,eva.jones@example.com,-771130620,Average,True,0
EMP1752,Eva,Johnson,32.48454882571075,Sales-Illinois,Active,5/6/2023,66252,eva.johnson@example.com,-1369572789,Excellent,True,1
EMP1753,Frank,Johnson,25.0,DevOps-Florida,Active,10/25/2022,109229,frank.johnson@example.com,-8335090253,Poor,True,0
EMP1754,Frank,Johnson,30.0,Finance-Florida,Inactive,10/8/2020,61465,frank.johnson@example.com,-2573066247,Average,False,0
EMP1755,Grace,Miller,25.0,HR-Florida,Active,2/29/2024,96993,grace.miller@example.com,-1323570712,Poor,False,0
EMP1756,David,Johnson,25.0,Admin-Florida,Pending,9/30/2022,98150,david.johnson@example.com,-9848228500,Good,True,0
EMP1757,David,Williams,40.0,Finance-Texas,Pending,2/14/2024,107703,david.williams@example.com,-1688092549,Average,False,0
EMP1758,Grace,Smith,32.48454882571075,DevOps-Illinois,Pending,1/3/2023,86766,grace.smith@example.com,-2130609068,Poor,True,1
EMP1759,Alice,Davis,32.48454882571075,Cloud Tech-Florida,Inactive,8/20/2024,111443,alice.davis@example.com,-1309810795,Poor,True,1
EMP1760,David,Brown,32.48454882571075,Sales-Florida,Pending,3/21/2020,89039,david.brown@example.com,-4967379456,Good,False,1
EMP1761,Alice,Johnson,30.0,HR-Florida,Inactive,12/16/2024,71318,alice.johnson@example.com,-7278532425,Poor,False,0
EMP1762,Heidi,Jones,30.0,Finance-California,Pending,4/21/2020,98296,heidi.jones@example.com,-4250642075,Poor,False,0
EMP1763,Heidi,Johnson,40.0,Cloud Tech-Nevada,Pending,8/19/2020,62584,heidi.johnson@example.com,-8362536666,Good,False,0
EMP1764,Charlie,Jones,40.0,Finance-California,Inactive,2/21/2020,62521,charlie.jones@example.com,-7767555627,Average,True,0
EMP1765,David,Williams,40.0,Cloud Tech-California,Inactive,11/17/2023,95400,david.williams@example.com,-3333939577,Poor,True,0
EMP1766,Charlie,Jones,25.0,Cloud Tech-Texas,Pending,7/9/2022,94385,charlie.jones@example.com,-6543627186,Poor,True,0
EMP1767,Grace,Garcia,32.48454882571075,Sales-New York,Inactive,2/1/2023,76642,grace.garcia@example.com,-4960335825,Poor,True,1
EMP1768,Frank,Brown,32.48454882571075,DevOps-New York,Active,11/14/2024,60122,frank.brown@example.com,-8627036923,Excellent,True,1
EMP1769,Alice,Smith,40.0,HR-California,Pending,4/23/2024,117267,alice.smith@example.com,-9269326572,Good,False,0
EMP1770,Charlie,Jones,25.0,Admin-New York,Active,6/29/2023,85155,charlie.jones@example.com,-2759980110,Excellent,True,0
EMP1771,Heidi,Jones,40.0,Sales-Texas,Pending,12/12/2024,84542,heidi.jones@example.com,-5155322,Good,True,0
EMP1772,Heidi,Smith,40.0,Finance-Florida,Active,5/16/2023,92007,heidi.smith@example.com,-4159597751,Average,True,0
EMP1773,Eva,Brown,32.48454882571075,DevOps-Illinois,Active,4/10/2020,62938,eva.brown@example.com,-4418222617,Average,False,1
EMP1774,Frank,Johnson,25.0,Admin-Texas,Pending,3/29/2023,108661,frank.johnson@example.com,-9628874311,Poor,False,0
EMP1775,Bob,Jones,25.0,Cloud Tech-Florida,Active,11/26/2020,97046,bob.jones@example.com,-7102676719,Good,False,0
EMP1776,Charlie,Smith,40.0,DevOps-Illinois,Inactive,3/14/2020,56518,charlie.smith@example.com,-9579927078,Average,False,0
EMP1777,Frank,Garcia,40.0,Cloud Tech-Florida,Pending,5/12/2020,70498,frank.garcia@example.com,-5515122945,Good,True,0
EMP1778,Eva,Garcia,35.0,Sales-Florida,Pending,3/5/2021,98708,eva.garcia@example.com,-2135415969,Average,True,0
EMP1779,Bob,Williams,32.48454882571075,DevOps-Nevada,Pending,6/28/2020,83856,bob.williams@example.com,-9962543847,Excellent,False,1
EMP1780,Eva,Smith,40.0,Sales-California,Inactive,12/12/2022,90259,eva.smith@example.com,-752034475,Average,False,0
EMP1781,Charlie,Williams,32.48454882571075,Sales-Florida,Pending,2/2/2024,94230,charlie.williams@example.com,-5047158028,Excellent,True,1
EMP1782,Charlie,Garcia,32.48454882571075,Admin-Nevada,Inactive,1/31/2021,50110,charlie.garcia@example.com,-904637659,Average,True,1
EMP1783,Bob,Brown,30.0,Sales-Florida,Inactive,4/3/2020,73365,bob.brown@example.com,-4655866524,Poor,False,0
EMP1784,David,Johnson,25.0,DevOps-New York,Pending,7/30/2021,67809,david.johnson@example.com,-4837441714,Excellent,False,0
EMP1785,Eva,Smith,32.48454882571075,Sales-California,Active,8/21/2020,98008,eva.smith@example.com,-8102131250,Average,False,1
EMP1786,Alice,Davis,30.0,Admin-California,Inactive,10/9/2023,83537,alice.davis@example.com,-2931100590,Poor,False,0
EMP1787,Alice,Garcia,30.0,Finance-New York,Pending,8/1/2022,112444,alice.garcia@example.com,-2975191022,Excellent,True,0
EMP1788,Frank,Garcia,40.0,Finance-Nevada,Active,9/6/2024,86475,frank.garcia@example.com,-1211063300,Poor,True,0
EMP1789,Frank,Davis,32.48454882571075,Sales-Texas,Active,3/28/2023,97984,frank.davis@example.com,-6583737926,Good,True,1
EMP1790,Frank,Miller,25.0,Admin-California,Active,11/25/2021,118853,frank.miller@example.com,-4907280122,Good,False,0
EMP1791,Charlie,Garcia,32.48454882571075,Sales-Florida,Active,5/3/2023,58179,charlie.garcia@example.com,-4289311324,Excellent,False,1
EMP1792,Eva,Jones,35.0,DevOps-Texas,Inactive,4/27/2022,56075,eva.jones@example.com,-3269496842,Average,True,0
EMP1793,Frank,Brown,40.0,HR-New York,Pending,9/11/2021,62250,frank.brown@example.com,-6453804420,Excellent,True,0
EMP1794,Alice,Smith,30.0,Cloud Tech-Florida,Pending,2/21/2020,105931,alice.smith@example.com,-175096169,Poor,True,0
EMP1795,Charlie,Davis,30.0,HR-Florida,Pending,11/24/2024,86653,charlie.davis@example.com,-1595919456,Average,True,0
EMP1796,Charlie,Jones,25.0,Sales-Nevada,Active,2/24/2021,100719,charlie.jones@example.com,-5757475832,Good,False,0
EMP1797,Bob,Davis,25.0,HR-Texas,Pending,10/2/2024,91600,bob.davis@example.com,-9205677566,Average,True,0
EMP1798,Heidi,Smith,25.0,Cloud Tech-Illinois,Pending,3/6/2024,71873,heidi.smith@example.com,-7722660255,Good,True,0
EMP1799,Eva,Williams,30.0,HR-New York,Active,8/9/2021,69365,eva.williams@example.com,-2650622922,Average,True,0
EMP1800,Heidi,Smith,25.0,HR-New York,Active,7/14/2021,58012,heidi.smith@example.com,-1067245306,Average,True,0
EMP1801,Bob,Miller,30.0,Sales-California,Pending,10/14/2021,68973,bob.miller@example.com,-6248433796,Average,True,0
EMP1802,Eva,Smith,32.48454882571075,Admin-New York,Active,9/29/2021,92928,eva.smith@example.com,-6627051156,Poor,True,1
EMP1803,Heidi,Smith,25.0,Admin-Texas,Inactive,10/15/2023,53531,heidi.smith@example.com,-9423873669,Poor,True,0
EMP1804,Bob,Miller,40.0,Finance-New York,Pending,5/5/2023,112389,bob.miller@example.com,-4254969191,Excellent,False,0
EMP1805,Heidi,Brown,32.48454882571075,HR-California,Inactive,8/1/2024,63870,heidi.brown@example.com,-8455259709,Excellent,False,1
EMP1806,Bob,Garcia,40.0,Sales-New York,Active,7/22/2024,106164,bob.garcia@example.com,-7563353573,Good,False,0
EMP1807,Bob,Smith,40.0,HR-Nevada,Pending,12/25/2023,103654,bob.smith@example.com,-8595325938,Poor,False,0
EMP1808,David,Miller,30.0,Sales-California,Inactive,3/13/2022,62834,david.miller@example.com,-9337970580,Good,True,0
EMP1809,Frank,Jones,35.0,Finance-Florida,Active,5/13/2020,83273,frank.jones@example.com,-6295187793,Excellent,False,0
EMP1810,Heidi,Williams,30.0,HR-California,Pending,3/22/2023,58917,heidi.williams@example.com,-1763425072,Good,False,0
EMP1811,Bob,Williams,35.0,Sales-Nevada,Active,6/10/2024,71148,bob.williams@example.com,-3055978244,Excellent,True,0
EMP1812,Grace,Smith,30.0,Sales-New York,Pending,11/21/2020,118172,grace.smith@example.com,-7598339913,Poor,True,0
EMP1813,Frank,Brown,30.0,DevOps-Illinois,Inactive,5/25/2024,118614,frank.brown@example.com,-388436603,Average,False,0
EMP1814,Frank,Brown,32.48454882571075,DevOps-New York,Active,9/19/2023,96872,frank.brown@example.com,-4324006156,Poor,False,1
EMP1815,Heidi,Jones,25.0,Sales-Illinois,Inactive,10/28/2021,88856,heidi.jones@example.com,-2768297513,Good,True,0
EMP1816,Charlie,Smith,35.0,Finance-Texas,Pending,8/10/2020,97985,charlie.smith@example.com,-7439742924,Good,False,0
EMP1817,Grace,Williams,35.0,Finance-Nevada,Pending,5/5/2020,56337,grace.williams@example.com,-105875255,Poor,True,0
EMP1818,Alice,Brown,30.0,DevOps-New York,Inactive,12/24/2022,70405,alice.brown@example.com,-8065625903,Poor,True,0
EMP1819,Heidi,Smith,30.0,Admin-Nevada,Inactive,9/5/2021,89919,heidi.smith@example.com,-5990802710,Excellent,True,0
EMP1820,Eva,Davis,40.0,DevOps-California,Active,4/8/2023,50568,eva.davis@example.com,-2218231554,Good,True,0
EMP1821,Grace,Brown,30.0,HR-Texas,Inactive,1/29/2023,85155,grace.brown@example.com,-1651768085,Good,False,0
EMP1822,Frank,Miller,25.0,HR-Texas,Active,6/3/2022,99155,frank.miller@example.com,-6281372142,Poor,True,0
EMP1823,Frank,Davis,40.0,Finance-Florida,Inactive,1/21/2023,64785,frank.davis@example.com,-3080037002,Average,True,0
EMP1824,Charlie,Garcia,30.0,Sales-Florida,Inactive,9/16/2024,79206,charlie.garcia@example.com,-3228556607,Good,False,0
EMP1825,Charlie,Brown,30.0,Cloud Tech-Texas,Pending,2/2/2020,60079,charlie.brown@example.com,-4706810389,Average,True,0
EMP1826,Grace,Williams,30.0,Cloud Tech-New York,Pending,7/8/2024,79109,grace.williams@example.com,-3397051957,Poor,False,0
EMP1827,Grace,Johnson,32.48454882571075,Admin-Florida,Pending,5/18/2022,88643,grace.johnson@example.com,-2632809447,Poor,False,1
EMP1828,Frank,Davis,30.0,Admin-Florida,Pending,1/16/2020,90455,frank.davis@example.com,-5862394534,Excellent,False,0
EMP1829,David,Garcia,32.48454882571075,HR-Florida,Pending,3/26/2023,75687,david.garcia@example.com,-4614707985,Good,True,1
EMP1830,Heidi,Jones,35.0,Cloud Tech-Illinois,Inactive,11/15/2023,55604,heidi.jones@example.com,-3210613393,Average,False,0
EMP1831,Eva,Jones,40.0,Sales-Texas,Pending,12/27/2024,92704,eva.jones@example.com,-3945703942,Excellent,False,0
EMP1832,Bob,Williams,32.48454882571075,Sales-California,Pending,4/18/2020,113250,bob.williams@example.com,-8040325375,Good,True,1
EMP1833,Alice,Brown,40.0,Finance-Illinois,Inactive,3/21/2023,101367,alice.brown@example.com,-5769277893,Excellent,False,0
EMP1834,Eva,Smith,35.0,Admin-Texas,Pending,5/8/2023,102459,eva.smith@example.com,-3191009003,Poor,False,0
EMP1835,Eva,Brown,25.0,DevOps-Florida,Pending,12/12/2020,90100,eva.brown@example.com,-476921052,Good,False,0
EMP1836,Eva,Williams,32.48454882571075,Cloud Tech-California,Inactive,6/17/2020,58877,eva.williams@example.com,-3651460400,Excellent,False,1
EMP1837,Eva,Jones,35.0,Admin-Illinois,Inactive,7/17/2021,85155,eva.jones@example.com,-4247310719,Excellent,False,0
EMP1838,Bob,Brown,32.48454882571075,Admin-Illinois,Pending,11/5/2020,96140,bob.brown@example.com,-1137984408,Average,True,1
EMP1839,Charlie,Jones,35.0,DevOps-New York,Inactive,1/5/2021,105956,charlie.jones@example.com,-7123166006,Excellent,False,0
EMP1840,Frank,Davis,25.0,Admin-Illinois,Active,9/11/2024,84716,frank.davis@example.com,-6762090143,Good,False,0
EMP1841,Grace,Garcia,30.0,DevOps-Florida,Pending,7/29/2023,61709,grace.garcia@example.com,-7340433699,Good,True,0
EMP1842,Frank,Smith,25.0,DevOps-California,Active,4/17/2020,61732,frank.smith@example.com,-9687304518,Average,True,0
EMP1843,Eva,Davis,40.0,DevOps-Illinois,Active,2/16/2022,97845,eva.davis@example.com,-5778255881,Good,True,0
EMP1844,Eva,Jones,30.0,Sales-Florida,Active,8/14/2021,114905,eva.jones@example.com,-5562965753,Poor,False,0
EMP1845,Frank,Jones,32.48454882571075,DevOps-Texas,Active,12/24/2022,94619,frank.jones@example.com,-2786561941,Good,True,1
EMP1846,Grace,Johnson,32.48454882571075,DevOps-California,Inactive,7/7/2021,68696,grace.johnson@example.com,-5577820581,Good,False,1
EMP1847,Grace,Johnson,40.0,DevOps-Nevada,Active,2/12/2024,97032,grace.johnson@example.com,-9582923615,Excellent,False,0
